Source,Target
0YVbVXOjJv4,wowAOdTYqw8
0YVbVXOjJv4,I7B0z_2EZmQ
0YVbVXOjJv4,E-u9uo0laA8
0YVbVXOjJv4,Cf-PEPKrIAA
0YVbVXOjJv4,mctn16hLzhg
0YVbVXOjJv4,EnfoA2fF6GY
0YVbVXOjJv4,56KYMMGudcU
0YVbVXOjJv4,pTysrwci0pU
0YVbVXOjJv4,VQhjbCxOxdo
0YVbVXOjJv4,0XuOkYlUWIs
0YVbVXOjJv4,aMcjxSThD54
0YVbVXOjJv4,SxAp27sFaIM
0YVbVXOjJv4,pCjY3ZQY8WY
0YVbVXOjJv4,ySy8mcceTno
0YVbVXOjJv4,o7iL2KzDh38
0YVbVXOjJv4,SphTGtDlhHw
0YVbVXOjJv4,Ml9v3wHLuWI
0YVbVXOjJv4,mKpPhVVF8So
0YVbVXOjJv4,AbEHRrq7xwU
0YVbVXOjJv4,GEB2f5dpFXs
0YVbVXOjJv4,3eQP6JoxtKk
0YVbVXOjJv4,BC19fhyTG_M
0YVbVXOjJv4,6sHIq41sI-w
0YVbVXOjJv4,QdnvoWyoiY0
0YVbVXOjJv4,C_ijc7A5oAc
0YVbVXOjJv4,qdywyua1qqg
0YVbVXOjJv4,DoGE_cD37wc
0YVbVXOjJv4,UUlS7BuYddA
0YVbVXOjJv4,nRafaCcfrcI
0YVbVXOjJv4,ZCPwpcurYns
0YVbVXOjJv4,nWZMfPP34g8
0YVbVXOjJv4,aj8mN_7Apcw
0YVbVXOjJv4,kewIE0Zw6yY
0YVbVXOjJv4,ai_UWoM37dI
0YVbVXOjJv4,x0qZDZAq36U
0YVbVXOjJv4,N39uwTykTQk
0YVbVXOjJv4,ItL6vcUrpUs
0YVbVXOjJv4,ZUSPD9zOyJs
0YVbVXOjJv4,WapBwuNtUzQ
0YVbVXOjJv4,inZzcTXYowY
0YVbVXOjJv4,5_-NKRVn7IQ
0YVbVXOjJv4,dxVXerqLKw4
0YVbVXOjJv4,p2MjWMKgrkA
0YVbVXOjJv4,7bPSxB-8__o
0YVbVXOjJv4,ceyU5UBumLU
0YVbVXOjJv4,Sb_hCbZ80aQ
0YVbVXOjJv4,t3K7WD_up74
0YVbVXOjJv4,ycPfmwVZ5DM
0YVbVXOjJv4,1ZAPwfrtAFY
0YVbVXOjJv4,305ryPvU6A8
0YVbVXOjJv4,4HU6Z7anycw
0YVbVXOjJv4,UfR5dKcKJvY
